,cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,NTRCDSM,NTRTMMED,IDcd3less,IDcd3t12s,IDcd1t3s,IDcdov3s,NTRTMLGJ,IDcd3les,IDcd3t12,Idcd1t3,IDcdov3
2095,57607,0,3158546,3189906.0,FIRST WESTERN TRUST BANK,Denver,CO,80202,6/30/2020,8/17/2020,NM,"1900 16th St, # 1200",FIRST WESTERN FINANCIAL INC,11,0,1,4,0,Denver,19740.0,"Denver-Aurora-Lakewood, CO",3/17/2004,3/17/2004,5/15/2020,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,0,www.myfw.com,9483.0,82694.0,31050.0,55140.0,4580.0,1407.0,60720.0,10964.0,25416.0,21566.0,2774.0
2096,19742,12727,222754,1840687.0,"FIRST WESTROADS BANK, INC.",Omaha,NE,68118,6/30/2020,8/17/2020,SM,15750 W Dodge Rd,AMERIWEST CORP,2,0,0,4,0,Douglas,36540.0,"Omaha-Council Bluffs, NE-IA",8/15/1967,8/15/1967,1/1/2012,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Omaha,Kansas City,Western,Western,0,1,WWW.FIRSTWESTROADS.BANK,5218.0,3776.0,1979.0,4363.0,1741.0,911.0,10335.0,3000.0,6042.0,300.0,993.0
2097,254,0,740249,1200571.0,FIRST WHITNEY BANK AND TRUST,Atlantic,IA,50022,6/30/2020,8/17/2020,NM,223 Chestnut St.,WHITNEY CORP OF IOWA,2,0,0,2,1,Cass,,,1/1/1907,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.firstwhitneybank.com,28385.0,15826.0,8017.0,16213.0,12400.0,7581.0,20603.0,4089.0,4681.0,6217.0,5616.0
2098,11063,0,491224,1075612.0,FIRST-CITIZENS BANK & TRUST COMPANY,Raleigh,NC,27601,6/30/2020,8/17/2020,NM,239 Fayetteville St.,FIRST CITIZENS BANCSHARES INC,568,0,1,4,0,Wake,39580.0,"Raleigh, NC",1/1/1898,1/1/1934,4/17/2020,Stock,0,1,FDIC,DIF,Atlanta,ATLANTA,Raleigh,Richmond,Northeastern,Southeast,0,0,https://www.firstcitizens.com,1616870.0,935781.0,747621.0,1197797.0,509288.0,97945.0,726895.0,201224.0,300415.0,164810.0,60446.0
2099,13599,0,631150,1995998.0,FIRST-LOCKHART NATIONAL BANK,Lockhart,TX,78644,6/30/2020,8/17/2020,N,111 Main St.,LOCKHART BANKSHARES INC,4,0,0,4,0,Caldwell,12420.0,"Austin-Round Rock, TX",1/9/1934,1/9/1934,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,1,http://www.firstlockhart.com,12866.0,26331.0,9632.0,24851.0,4452.0,262.0,11615.0,3529.0,7836.0,251.0,0.0
2100,19288,52465,427353,3017915.0,FIRSTAR BANK,Sallisaw,OK,74955,6/30/2020,8/17/2020,NM,1720 E. Cherokee St.,FIRSTAR FINANCIAL CORP,9,0,1,4,0,Sequoyah,22900.0,"Fort Smith, AR-OK",11/19/1964,11/19/1964,10/25/2019,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,http://www.firstar-bank.com,30925.0,60284.0,22034.0,51772.0,14597.0,2806.0,56689.0,8853.0,31185.0,8747.0,7904.0
2101,8663,11468,436159,1132104.0,FIRSTBANK,Nashville,TN,37201,6/30/2020,8/17/2020,NM,"211 Commerce St, # 300",FB FINANCIAL CORP,124,0,1,4,0,Davidson,34980.0,"Nashville-Davidson-Murfreesboro-Franklin, TN",1/1/1906,1/1/1934,2/14/2020,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Nashville,Atlanta,Southern,Southeast,0,0,www.firstbankonline.com,441951.0,418877.0,199551.0,475729.0,129351.0,56197.0,330667.0,101194.0,150008.0,37926.0,41539.0
2102,18714,11104,288853,1060627.0,FIRSTBANK,Lakewood,CO,80215,6/30/2020,8/17/2020,SM,10403 W. Colfax Ave.,FIRSTBANK HOLDING CO,115,0,1,5,0,Jefferson,19740.0,"Denver-Aurora-Lakewood, CO",2/27/1963,2/27/1963,4/20/2017,Stock,0,1,FED,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,0,https://www.efirstbank.com/,650430.0,384270.0,452184.0,391046.0,130020.0,61450.0,354852.0,63366.0,205385.0,58254.0,27848.0
2103,14331,14320,296456,1133370.0,FIRSTBANK,Antlers,OK,74523,6/30/2020,8/17/2020,SM,100 N. High St.,FIRST ANTLERS BCORP INC,10,0,0,8,1,Pushmataha,,,1/1/1901,5/3/1934,1/1/2020,Stock,0,0,FED,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,www.firstbank-ok.com,50959.0,80805.0,24146.0,66704.0,40525.0,389.0,53049.0,14091.0,20052.0,18906.0,0.0
2104,5486,11622,540056,1020854.0,FIRSTBANK OF NEBRASKA,Wahoo,NE,68066,6/30/2020,8/17/2020,SM,201 E. 5th,BANK MANAGEMENT INC,4,0,0,2,1,Saunders,36540.0,"Omaha-Council Bluffs, NE-IA",7/15/1882,1/1/1934,10/12/2017,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Omaha,Kansas City,Western,Western,0,1,www.firstbankne.com,28802.0,19754.0,9339.0,14292.0,17313.0,7613.0,4731.0,1584.0,3147.0,0.0,0.0
2105,30387,5266,510871,2744894.0,FIRSTBANK PUERTO RICO,Santurce,PR,909,6/30/2020,8/17/2020,NM,1519 Ave Ponce De Leon,FIRST BCORP,12,1,1,4,0,San Juan,41980.0,"San Juan-Carolina-Caguas, PR",1/17/1949,1/17/1949,1/1/2018,Stock,0,0,FDIC,DIF,New York,NEW YORK,San Juan,New York,Northeastern,Southeast,58,1,http://www.1firstbank.com,1053293.0,1104742.0,351481.0,950733.0,685118.0,170703.0,780081.0,150901.0,344737.0,224953.0,59490.0
2106,3387,0,840363,1108707.0,FIRSTBANK SOUTHWEST,Amarillo,TX,79120,6/30/2020,8/17/2020,NM,2401 S. Georgia,FIRSTPERRYTON BCORP INC,9,0,0,4,1,Potter,11100.0,"Amarillo, TX",1/1/1907,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Lubbock,Dallas,Southern,West,0,1,www.fbsw.com,43400.0,84435.0,32912.0,77214.0,13711.0,3998.0,106322.0,64816.0,38174.0,2832.0,500.0
2107,35028,0,2746263,3121344.0,"FIRSTCAPITAL BANK OF TEXAS, NATIONAL ASSOCIATION",Midland,TX,79701,6/30/2020,8/17/2020,N,"310 W. Wall St, Suite 100",FIRST BANCSHARES OF TEXAS INC,18,0,0,4,0,Midland,33260.0,"Midland, TX",11/17/1998,11/17/1998,7/20/2019,Stock,0,1,OCC,DIF,Dallas,DALLAS,Lubbock,Dallas,Southern,West,0,1,https://www.FCBTexas.com,58916.0,313137.0,157832.0,198609.0,13504.0,2108.0,134667.0,48760.0,76395.0,8395.0,1117.0
2108,17478,0,536554,3391147.0,FIRSTIER BANK,Kimball,NE,69145,6/30/2020,8/17/2020,NM,115 S. Walnut,FIRSTIER II BCORP,8,0,1,4,1,Kimball,,,7/15/1955,7/15/1955,10/1/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Grand Island,Kansas City,Western,Western,0,1,www.firstierbanks.com,55359.0,82865.0,20120.0,66429.0,46915.0,4760.0,66664.0,7272.0,22083.0,21098.0,16211.0
2109,4660,11567,916857,4328083.0,FIRSTOAK BANK,Independence,KS,67301,6/30/2020,8/17/2020,SM,113 N. Penn Ave.,FNB BANCSHARES INC,5,0,1,4,1,Montgomery,,,1/1/1881,1/1/1934,5/4/2018,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,www.firstoakbank.com,9854.0,12774.0,4391.0,11315.0,6305.0,616.0,15832.0,6982.0,7709.0,801.0,340.0
2110,26647,2706,932978,,FIRSTRUST SAVINGS BANK,Conshohocken,PA,19428,6/30/2020,8/17/2020,SB,15 E. Ridge Pike,,18,0,1,4,1,Montgomery,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1/1/1934,3/19/1986,3/20/2017,Stock,0,1,FDIC,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1,www.firstrust.com,233535.0,168176.0,103690.0,224171.0,63451.0,10400.0,124163.0,41518.0,69985.0,11448.0,1212.0
2111,20468,12638,540739,1132980.0,FIRSTSTATE BANK,Lineville,AL,36266,6/30/2020,8/17/2020,NM,88730 Hwy. 9,FIRST STATE CAPITAL CORP,3,0,0,2,0,Clay,,,8/24/1971,8/24/1971,1/31/2013,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,www.firststatebank.bank,43100.0,44337.0,25978.0,31516.0,17623.0,12320.0,17459.0,8354.0,1499.0,3891.0,3715.0
2112,20488,11710,554857,2482196.0,FIVE POINTS BANK,Grand Island,NE,68803,6/30/2020,8/17/2020,SM,2015 N. Broadwell Ave.,HOMETOWN BANC CORP,14,0,0,4,1,Hall,24260.0,"Grand Island, NE",9/10/1971,9/10/1971,1/1/2012,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Grand Island,Kansas City,Western,Western,0,1,www.5pointsbank.com,89148.0,62587.0,26094.0,67054.0,54005.0,4581.0,82756.0,13044.0,44565.0,23935.0,1212.0
