,cert,docket,fed_rssd,rssdhcr,name,city,state,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,Community_Banks,inst.webaddr,Total_Deposits,depdom,idtrni,idtrngov,idtrnmu,idtrcomb,idtrnfc,idtrnfg,Transaction_Accounts,Demand_Deposit,Non-Transaction_Accounts,Money_Market_Deposit_Accounts,Other_Savings_Accounts,Time_Deposits,Time_and_Savings_Deposits,Non-Interest_Bearing,Interest-Bearing,Retail_Deposits,depins,irakeogh,bro,broins,DEPLSNB
4446,16370,13352,892223,1071333.0,THE HICKSVILLE BANK,Hicksville,OH,43526,6/30/2020,8/17/2020,NM,144-146 E. High St.,EMPIRE BANCSHARES INC,3,0,1,4,0,Defiance,,,1/9/1946,2/7/1946,3/1/2019,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Cincinnati,Cleveland,Central,Central,0,1,www.thb.bank,110448,110448,98338,0,12110,0,0,0,59671,30062.0,50777,17694.0,14675.0,18409.0,80386.0,30062.0,80386.0,104694.0,91679,3006.0,0.0,0.0,0.0
4447,9274,11615,419947,1492527.0,THE HILL-DODGE BANKING COMPANY,Warsaw,IL,62379,6/30/2020,8/17/2020,NM,210 N 6th St,GREAT RIVER BANCSHARES INC,1,0,0,2,1,Hancock,,,1/1/1864,1/1/1934,7/3/2017,Stock,0,1,FDIC,DIF,Chicago,KANSAS CITY,Springfield Il,Chicago,Central,Central,0,1,http://www.hilldodge.com,34215,34215,29484,0,4731,0,0,0,14008,5234.0,20207,1970.0,9097.0,9140.0,28981.0,5503.0,28712.0,33954.0,31574,1889.0,0.0,0.0,0.0
4448,18858,13102,230610,2170868.0,THE HOCKING VALLEY BANK,Athens,OH,45701,6/30/2020,8/17/2020,SM,Stimson &palmer St.,HOCKING VALLEY BANCSHARES INC,7,0,0,4,0,Athens,,,2/12/1919,8/9/1963,1/1/2012,Stock,0,0,FED,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,https://www.hvbonline.com,262804,262804,232337,0,30467,0,0,0,147039,83843.0,115765,11362.0,57225.0,47178.0,178961.0,83888.0,178916.0,250111.0,220768,6879.0,0.0,0.0,0.0
4449,29695,3901,468673,3828111.0,THE HOME LOAN SAVINGS BANK,Coshocton,OH,43812,6/30/2020,8/17/2020,SA,413 Main St.,HOME LOAN FINANCIAL CORP,4,0,0,4,0,Coshocton,,,1/1/1882,12/16/1936,1/1/2018,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.homeloansavingsbank.com,212273,212273,206912,0,4930,431,0,0,66285,32108.0,145988,23416.0,45492.0,77079.0,180165.0,32646.0,179627.0,204258.0,190372,8114.0,1165.0,1165.0,0.0
4450,14225,0,696645,1133183.0,THE HOME NATIONAL BANK OF THORNTOWN,Thorntown,IN,46071,6/30/2020,8/17/2020,N,117 E. Main St.,HOME NATIONAL CORP,2,0,0,8,0,Boone,26900.0,"Indianapolis-Carmel-Anderson, IN",5/31/1901,4/6/1934,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,http://www.thehomenationalbank.com,116228,116228,95847,0,20381,0,0,0,60900,22089.0,55328,0.0,29951.0,25377.0,94139.0,22089.0,94139.0,112042.0,92934,3057.0,0.0,0.0,0.0
4451,29571,3681,296474,,"THE HOME SAVINGS AND LOAN COMPANY OF KENTON, OHIO",Kenton,OH,43326,6/30/2020,8/17/2020,NM,116 E. Franklin St.,,1,0,0,4,0,Hardin,,,1/1/1888,1/7/1936,2/25/2019,Non-Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.hslc-kenton.com,97389,97389,93296,0,4093,0,0,0,17598,972.0,79791,11460.0,14082.0,54249.0,96417.0,1024.0,96365.0,77480.0,94078,6659.0,16105.0,16105.0,0.0
4452,963,0,60545,1427033.0,THE HOME TRUST & SAVINGS BANK,Osage,IA,50461,6/30/2020,8/17/2020,SM,628 Main St.,HTB INC,1,0,0,2,1,Mitchell,,,12/1/1899,1/1/1934,12/1/2012,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.hometrustbank.com,203898,203898,181154,0,22744,0,0,0,37035,21106.0,166863,75165.0,14388.0,77310.0,182792.0,20767.0,183131.0,189212.0,166004,24634.0,0.0,0.0,0.0
4453,57540,0,3217331,3451603.0,THE HOMETOWN BANK OF ALABAMA,Oneonta,AL,35121,6/30/2020,8/17/2020,NM,"2002 2nd Ave, E.",HOMETOWN BCORP OF ALABAMA INC,5,0,0,8,0,Blount,13820.0,"Birmingham-Hoover, AL",10/20/2003,10/20/2003,2/24/2011,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,www.HomeTownBankAlabama.com,384243,384243,330815,0,53428,0,0,0,198672,146041.0,185571,0.0,60835.0,124737.0,238202.0,76695.0,307548.0,351143.0,305703,23828.0,0.0,0.0,0.0
4454,15345,0,77253,3048991.0,THE HONDO NATIONAL BANK,Hondo,TX,78861,6/30/2020,8/17/2020,N,1112 Eighteenth St.,TEXAS HERITAGE BANCSHARES INC,5,0,0,4,1,Medina,41700.0,"San Antonio-New Braunfels, TX",1/1/1934,1/1/1934,5/3/2013,Stock,0,0,OCC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,1,www.myhnb.com,290320,290320,250963,0,39357,0,0,0,141672,76640.0,148648,70741.0,16677.0,61228.0,213680.0,76640.0,213680.0,267274.0,189993,3121.0,0.0,0.0,0.0
4455,7526,11345,465618,1144107.0,THE HONESDALE NATIONAL BANK,Honesdale,PA,18431,6/30/2020,8/17/2020,N,733 Main St.,HONAT BCORP INC,13,0,0,4,0,Wayne,,,12/26/1836,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1,https://www.hnbbank.bank,656925,656925,620485,1,36439,0,0,0,57424,47080.0,599501,99047.0,329321.0,171133.0,609845.0,211721.0,445204.0,630308.0,512277,31059.0,0.0,0.0,0.0
4456,12585,0,877958,1992661.0,THE HOPETON STATE BANK,Hopeton,OK,73746,6/30/2020,8/17/2020,NM,Us. Hwy. 281,HOPETON BANCSHARES INC,1,0,0,2,0,Woods,,,1/1/1919,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,hopetonbank.com,23370,23370,22130,0,1240,0,0,0,6552,5125.0,16818,0.0,5319.0,11499.0,18245.0,5125.0,18245.0,18235.0,19611,0.0,0.0,0.0,0.0
4457,4693,0,998358,1062863.0,"THE HOWARD STATE BANK, HOWARD, KANSAS",Howard,KS,67349,6/30/2020,8/17/2020,NM,100 S. Wabash St.,ELK COUNTY BANCSHARES INC,4,0,0,2,1,Elk,,,8/30/1877,1/1/1934,6/24/2014,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,www.howardstatebank.com,49626,49626,35494,0,14132,0,0,0,33322,8593.0,16304,3121.0,8348.0,4835.0,41033.0,8593.0,41033.0,48826.0,37328,0.0,0.0,0.0,0.0
4458,6560,0,12311,1068191.0,THE HUNTINGTON NATIONAL BANK,Columbus,OH,43216,6/30/2020,8/17/2020,N,17 S. High St.,HUNTINGTON BANCSHARES INC,887,2,1,4,0,Franklin,18140.0,"Columbus, OH",1/6/1866,1/1/1934,8/16/2016,Stock,0,1,OCC,DIF,Chicago,WASHINGTON,Columbus,Cleveland,Central,Central,0,0,www.Huntington.com,98563721,98563721,93331164,16653,5215121,783,0,0,11046765,9876062.0,87516956,73788171.0,10526159.0,3202626.0,88687659.0,32445656.0,66118065.0,93965199.0,58149047,484086.0,4119604.0,4119604.0,0.0
4459,4241,9416,237954,2107499.0,THE IDABEL NATIONAL BANK,Idabel,OK,74745,6/30/2020,8/17/2020,N,1201 S.E. Washington,SOUTHEAST CAPITAL EMPLOYEE STK OWNERSHIP PLAN,1,0,0,4,1,Mccurtain,,,2/14/1921,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,http://www.idabelnational.com,116881,116881,100322,0,16559,0,0,0,56284,35343.0,60597,2630.0,16656.0,41311.0,81538.0,35343.0,81538.0,96642.0,88368,4053.0,8000.0,0.0,0.0
4460,14907,14534,504647,,THE INTERNATIONAL BANK OF AMHERST,Amherst,WI,54406,6/30/2020,8/17/2020,NM,103 S. Main St.,,1,0,0,8,1,Portage,,,4/1/1893,6/30/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Appleton,Chicago,Central,Central,0,1,www.ibamherst.com,71337,71337,64285,0,7052,0,0,0,25101,18150.0,46236,12695.0,23731.0,9809.0,53187.0,18150.0,53187.0,70348.0,64131,3397.0,0.0,0.0,0.0
4461,11317,0,233442,3217180.0,THE IUKA STATE BANK,Salem,IL,62881,6/30/2020,8/17/2020,SM,205 W. Main,IUKA BANCSHARES INC,4,0,0,2,0,Marion,,,12/10/1910,1/1/1934,12/31/2018,Stock,0,0,FED,DIF,Chicago,CHICAGO,Mount Vernon,St. louis,Central,Central,0,1,www.iukabank.com,98995,98995,80243,0,18748,4,0,0,48129,19027.0,50866,8641.0,8482.0,33742.0,79968.0,19266.0,79729.0,93622.0,77612,2890.0,3000.0,3000.0,6356.0
4462,3275,10209,924058,1104503.0,THE JACKSBORO NATIONAL BANK,Jacksboro,TX,76458,6/30/2020,8/17/2020,N,910 N Main St.,JACKSBORO NATL BANCSHARES INC,2,0,0,2,1,Jack,,,1/1/1905,1/1/1934,8/17/2009,Stock,0,0,OCC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,http://www.mybanktexas.com,214524,214524,198423,0,16101,0,0,0,19277,15909.0,195247,13668.0,141445.0,40134.0,198615.0,77602.0,136922.0,206599.0,162623,2493.0,0.0,0.0,0.0
4463,2244,13798,785857,1104978.0,THE JAMES POLK STONE COMMUNITY BANK,Portales,NM,88130,6/30/2020,8/17/2020,NM,109 E. 2nd St.,JAMES POLK STONE CMTY BANCSHARES,8,0,0,8,1,Roosevelt,,,7/30/1906,1/1/1934,9/3/2010,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Albuquerque,Dallas,Western,West,0,1,www.jpstonecb.com,231927,231927,189818,0,42108,0,0,0,182941,136367.0,48985,4598.0,38778.0,5609.0,95559.0,136367.0,95560.0,231676.0,154898,0.0,0.0,0.0,0.0
4464,11445,0,703039,1137033.0,THE JEFFERSON BANK,Greenville,MS,38703,6/30/2020,8/17/2020,NM,3008 E. Reed Rd.,SOUTHEAST ARKANSAS BANK CORP,3,0,0,2,0,Washington,,,1/3/1901,1/1/1934,11/19/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Jackson Ms,St. louis,Southern,West,0,1,www.thejeffersonbank.com,127988,127988,110945,0,17043,0,0,0,33420,13521.0,94568,1782.0,5116.0,87669.0,114467.0,13586.0,114402.0,94794.0,107393,1289.0,19390.0,19390.0,26879.0
4465,7614,11076,215710,1117512.0,THE JUNIATA VALLEY BANK,Mifflintown,PA,17059,6/30/2020,8/17/2020,NM,1 S Main St,JUNIATA VALLEY FINANCIAL CORP,16,0,0,4,0,Juniata,,,1/1/1867,1/1/1934,4/30/2018,Stock,0,1,FDIC,DIF,New York,NEW YORK,Harrisburg,Philadelphia,Northeastern,Northeast,0,1,http://www.jvbonline.com,594919,594919,527719,1,67199,0,0,0,85315,85135.0,509604,61869.0,295661.0,152074.0,509784.0,160766.0,434153.0,585852.0,516671,37293.0,0.0,0.0,0.0
4466,10505,52172,287959,,THE KANSAS STATE BANK,Ottawa,KS,66067,6/30/2020,8/17/2020,NM,236 N. Main St.,,3,0,0,8,1,Franklin,,,11/20/1917,1/1/1934,5/22/2014,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1,http://www.MyKansasStateBank.com,143234,143234,80173,0,63020,41,0,0,81684,27711.0,61550,24822.0,17300.0,19427.0,115523.0,29357.0,113877.0,134800.0,83915,3111.0,0.0,0.0,0.0
4467,1865,13613,582654,,THE KANSAS STATE BANK OVERBROOK KANSAS,Overbrook,KS,66524,6/30/2020,8/17/2020,NM,400 Maple St.,,2,0,0,2,0,Osage,45820.0,"Topeka, KS",1/1/1889,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1,http://www.theksb.com,55201,55201,47711,0,7490,0,0,0,17000,11029.0,38201,276.0,16745.0,21180.0,44172.0,11029.0,44172.0,49627.0,45742,3254.0,0.0,0.0,0.0
4468,3279,0,979759,,THE KARNES COUNTY NATIONAL BANK OF KARNES CITY,Karnes City,TX,78118,6/30/2020,8/17/2020,N,311 E. Calvert St.,,1,0,0,5,0,Karnes,,,1/1/1900,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,1,www.kcnb.com,363746,363746,329556,0,34190,0,0,0,211628,129568.0,152118,92556.0,29049.0,30514.0,234178.0,129568.0,234178.0,352073.0,185132,1149.0,0.0,0.0,0.0
4469,15194,53339,5751,1061594.0,THE KEARNY COUNTY BANK,Lakin,KS,67860,6/30/2020,8/17/2020,NM,221 N. Main St.,LAKIN BANCSHARES INC,2,0,0,2,1,Kearny,,,1/1/1888,6/26/1935,10/19/2012,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,www.kcbks.bank,199926,199926,168241,0,28680,3005,0,0,63253,33271.0,136673,77935.0,14139.0,44599.0,166655.0,33379.0,166547.0,189633.0,156889,7967.0,2233.0,2233.0,1491.0
4470,11860,11617,1017425,2010759.0,THE KILLBUCK SAVINGS BANK COMPANY,Killbuck,OH,44637,6/30/2020,8/17/2020,SM,165 N. Main St.,KILLBUCK BANCSHARES INC,12,0,0,4,0,Holmes,,,1/1/1900,1/1/1934,1/1/2012,Stock,0,0,FED,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,http://www.killbuckbank.com,545665,545665,509490,0,36164,11,0,0,260898,215237.0,284767,53077.0,119518.0,112172.0,330428.0,210863.0,334802.0,523480.0,452557,17655.0,0.0,0.0,0.0
4471,12195,13988,834755,4792022.0,THE LAKE BANK,Two Harbors,MN,55616,6/30/2020,8/17/2020,NM,613 1st Ave.,PARK FINANCIAL GROUP INC,3,0,0,4,0,Lake,20260.0,"Duluth, MN-WI",1/1/1889,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,http://www.thelakebank.com,135137,135137,99184,0,35953,0,0,0,40040,14962.0,95097,7102.0,49321.0,38674.0,120175.0,14964.0,120173.0,111705.0,96004,3160.0,3000.0,3000.0,0.0
4472,3292,0,623052,,THE LAMESA NATIONAL BANK,Lamesa,TX,79331,6/30/2020,8/17/2020,N,602 S 1st St.,,1,0,0,2,1,Dawson,,,7/30/1927,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Dallas,DALLAS,Lubbock,Dallas,Southern,West,0,1,WWW.LAMESANB.COM,344907,344907,287637,0,57270,0,0,0,192377,117031.0,152530,0.0,44775.0,107755.0,227876.0,117218.0,227689.0,314607.0,214245,6357.0,0.0,0.0,0.0
4473,22835,10088,82350,2020691.0,THE LAUDERDALE COUNTY BANK,Halls,TN,38040,6/30/2020,8/17/2020,NM,305 S. Church St.,LAUDERDALE CNTY BANCSHARES INC,2,0,0,8,0,Lauderdale,,,4/4/1979,4/4/1979,9/18/2018,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1,http://www.lauderdalecountybank.com,48999,48999,43316,0,5683,0,0,0,18992,14079.0,30007,2817.0,5823.0,21367.0,34920.0,14079.0,34920.0,43419.0,42024,2680.0,0.0,0.0,0.0
4474,35422,0,2855978,5301234.0,THE LEADERS BANK,Oak Brook,IL,60523,6/30/2020,8/17/2020,NM,2001 York Rd.,BOWLEGS CREEK LLC,1,0,0,4,0,Du Page,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",5/3/2000,5/3/2000,10/28/2010,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,http://www.leadersbank.com,307407,307407,283682,0,13673,10052,0,0,90041,83472.0,217366,34607.0,1033.0,181726.0,223935.0,81861.0,225546.0,276870.0,227894,15190.0,0.0,0.0,9330.0
4475,3693,14246,480330,1144059.0,THE LEMONT NATIONAL BANK,Lemont,IL,60439,6/30/2020,8/17/2020,N,1201 State St.,LEMONT BCORP INC,5,0,0,5,0,Cook,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",1/1/1901,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.lemontnationalbank.com,51973,51973,49910,0,2063,0,0,0,22332,17043.0,29641,2004.0,23917.0,3720.0,34930.0,17043.0,34930.0,51720.0,46824,1394.0,0.0,0.0,0.0
4476,3384,11946,1669,2465283.0,THE LIBERTY NATIONAL BANK IN PARIS,Paris,TX,75460,6/30/2020,8/17/2020,N,305 Lamar Ave.,PARIS BANCSHARES INC,3,0,0,8,0,Lamar,,,4/17/1931,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.lnbparis.com,273071,273071,248994,3,23987,87,0,0,156202,81862.0,116869,22911.0,36995.0,56964.0,191209.0,67756.0,205315.0,260117.0,206246,8781.0,0.0,0.0,0.0
4477,29857,4214,987576,,"THE LIBERTY SAVINGS ASSOCIATION, FSA",Fort Scott,KS,66701,6/30/2020,8/17/2020,SA,24 S Judson,,1,0,0,5,0,Bourbon,,,1/1/1919,6/4/1938,7/21/2011,Non-Stock,0,0,OCC,DIF,Kansas City,KANSAS CITY,Springfield Mo,Kansas City,Western,Western,0,1,www.libertysavingsfsa.com,25076,25076,24500,0,576,0,0,0,2262,0.0,22814,2247.0,6159.0,14407.0,25076.0,0.0,25076.0,23889.0,24802,3924.0,0.0,0.0,0.0
4478,13712,10669,857745,2260376.0,THE LIBERTYVILLE SAVINGS BANK,Fairfield,IA,52556,6/30/2020,8/17/2020,NM,2000 W. Jefferson,VILLAGE INVESTMENT CO,6,0,0,2,1,Jefferson,,,9/16/1901,1/15/1934,7/19/2019,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,www.lsbia.bank,293387,293387,265560,0,27828,0,0,0,117576,86232.0,175812,65201.0,58779.0,51834.0,207156.0,57664.0,235723.0,283719.0,224226,17478.0,0.0,0.0,0.0
4479,2750,0,553944,1118911.0,THE LINCOLN NATIONAL BANK OF HODGENVILLE,Hodgenville,KY,42748,6/30/2020,8/17/2020,N,Main St.,HAMBAC INC,5,0,0,8,0,Larue,21060.0,"Elizabethtown-Fort Knox, KY",7/20/1930,1/1/1934,4/1/2015,Stock,0,0,OCC,DIF,Chicago,CHICAGO,Elizabethtown,St. louis,Central,Southeast,0,1,http://www.mylnb.com,290008,290008,274462,0,15513,32,0,0,113753,74239.0,176254,26161.0,50824.0,99270.0,215768.0,74239.0,215769.0,276028.0,260714,18725.0,0.0,0.0,1245.0
4480,3808,0,372444,1248489.0,THE LITCHFIELD NATIONAL BANK,Litchfield,IL,62056,6/30/2020,8/17/2020,N,316 N. State St.,LITCHFIELD BANCSHARES CO,3,0,0,2,0,Montgomery,,,5/1/1907,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Chicago,CHICAGO,Springfield Il,St. louis,Central,Central,0,1,www.ibanklnb.com,99270,99270,97605,0,1665,0,0,0,36716,26260.0,62554,3795.0,31667.0,27093.0,73010.0,26260.0,73010.0,92951.0,84395,5083.0,0.0,0.0,0.0
4481,17395,0,125958,1062797.0,THE LORRAINE STATE BANK,Lorraine,KS,67459,6/30/2020,8/17/2020,NM,233 Main St,ELLCO BANCSHARES INC,1,0,0,2,0,Ellsworth,,,1/1/1907,2/3/1955,7/23/2013,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,,20236,20236,18880,0,1356,0,0,0,8657,3926.0,11579,707.0,2533.0,8339.0,16310.0,3926.0,16310.0,19275.0,18257,736.0,0.0,0.0,0.0
4482,90227,0,923707,4268349.0,THE LOWELL FIVE CENT SAVINGS BANK,Tewksbury,MA,1876,6/30/2020,8/17/2020,SB,30 International Pl,LOWELL FIVE BCORP MHC,16,0,1,4,0,Middlesex,14460.0,"Boston-Cambridge-Newton, MA-NH",4/12/1854,7/1/1985,5/1/2020,Stock,0,1,FDIC,DIF,New York,NEW YORK,North Boston,Boston,Northeastern,Northeast,0,1,www.lowellfive.com,1186572,1186572,1027776,0,158796,0,0,0,420030,215407.0,766542,321172.0,243897.0,201475.0,971165.0,220709.0,965863.0,1113238.0,752693,37485.0,0.0,0.0,0.0
4483,7586,13939,501815,1117688.0,THE LUZERNE BANK,Luzerne,PA,18709,6/30/2020,8/17/2020,NM,118 Main St.,PENNS WOODS BCORP INC,9,0,0,4,0,Luzerne,42540.0,"Scranton-Wilkes-Barre-Hazleton, PA",1/1/1907,1/1/1934,3/19/2020,Stock,0,0,FDIC,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1,www.luzernebank.com,430807,430807,413362,0,17445,0,0,0,36555,30331.0,394252,50157.0,239899.0,104196.0,400476.0,164407.0,266400.0,417710.0,347795,7904.0,110.0,110.0,0.0
4484,12135,0,136655,1416617.0,THE LYNDON STATE BANK,Lyndon,KS,66451,6/30/2020,8/17/2020,NM,817 Topeka Ave.,CMJR INVESTMENTS INC,3,0,0,2,1,Osage,45820.0,"Topeka, KS",8/1/1901,1/1/1934,7/21/2015,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1,http://www.lyndonstatebank.com,65398,65398,53634,0,11764,0,0,0,29587,14273.0,35811,4261.0,9480.0,22070.0,51125.0,14487.0,50911.0,63258.0,58996,3238.0,0.0,0.0,0.0
4485,14952,0,796657,1056769.0,THE LYON COUNTY STATE BANK,Emporia,KS,66801,6/30/2020,8/17/2020,NM,902 Merchant St.,OTTAWA BANCSHARES INC,3,0,0,8,1,Lyon,,,6/27/1913,12/28/1934,7/12/2014,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,www.mylcsb.com,138919,138919,132844,0,6075,0,0,0,83667,83667.0,55252,18871.0,19139.0,17242.0,55252.0,40686.0,98233.0,138919.0,128864,3170.0,0.0,0.0,0.0
4486,7151,13866,323204,1246476.0,THE LYONS NATIONAL BANK,Lyons,NY,14489,6/30/2020,8/17/2020,N,35 Williams St.,LYONS BCORP INC,15,0,0,4,0,Wayne,40380.0,"Rochester, NY",1/1/1865,1/1/1934,6/2/2010,Stock,0,0,OCC,DIF,New York,NEW YORK,Syracuse,New York,Northeastern,Northeast,0,1,www.bankwithlnb.com,1243576,1243576,1042889,0,200687,0,0,0,537015,388066.0,706561,142544.0,289454.0,274561.0,855510.0,366110.0,877466.0,1147635.0,925906,29508.0,10000.0,10000.0,2478.0
4487,15501,0,830252,,"THE LYTLE STATE BANK OF LYTLE, TEXAS",Lytle,TX,78052,6/30/2020,8/17/2020,NM,14631 S. Fm 2790 W.,,1,0,0,7,0,Atascosa,41700.0,"San Antonio-New Braunfels, TX",9/14/1910,6/10/1937,3/9/2016,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,1,www.lytlestatebank.com,80571,80571,64957,0,15614,0,0,0,40003,25317.0,40568,8614.0,18266.0,13687.0,55254.0,25316.0,55255.0,79258.0,68526,1073.0,0.0,0.0,0.0
4488,14644,10787,906241,1099980.0,THE MALVERN NATIONAL BANK,Malvern,AR,72104,6/30/2020,8/17/2020,N,501 S. Main St.,MNB BANCSHARES INC,15,0,0,4,1,Hot Spring,,,1/1/1934,8/7/1934,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Little Rock,St. louis,Southern,Southeast,0,1,www.mnbbank.com,486214,486214,456985,0,28293,936,0,0,1940,1269.0,484274,266401.0,63404.0,154469.0,484945.0,89429.0,396785.0,432858.0,368142,21150.0,16372.0,16372.0,0.0
4489,9860,0,513920,2375449.0,THE MARBLEHEAD BANK,Marblehead,OH,43440,6/30/2020,8/17/2020,SM,709 W. Main St.,MARBLEHEAD BCORP,3,0,0,7,0,Ottawa,45780.0,"Toledo, OH",3/6/1907,1/1/1934,1/1/2012,Stock,0,0,FED,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.marbleheadbank.com,46104,46104,41889,0,4215,0,0,0,24552,10773.0,21552,8955.0,4061.0,8536.0,35331.0,10773.0,35331.0,44127.0,42110,533.0,0.0,0.0,0.0
4490,8576,0,441359,1099814.0,THE MARIES COUNTY BANK,Vienna,MO,65582,6/30/2020,8/17/2020,NM,218 4th St.,MARIES COUNTY BCORP INC,11,0,0,2,0,Maries,,,8/17/1900,1/1/1934,12/28/2017,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Columbia Mo,St. louis,Western,West,0,1,http://www.mariescountybank.com,411750,411750,349502,0,62248,0,0,0,148165,67498.0,263585,98098.0,53424.0,112063.0,344252.0,59185.0,352565.0,391227.0,347625,33739.0,0.0,0.0,0.0
4491,4728,0,167752,2857552.0,THE MARION NATIONAL BANK,Marion,KS,66861,6/30/2020,8/17/2020,N,302 E. Main St.,MARION BANCSHARES INC,1,0,0,2,0,Marion,,,1/1/1905,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,http://www.bankwithmnb.com,21164,21164,16211,0,4953,0,0,0,8153,4827.0,13011,6325.0,3460.0,3225.0,16337.0,4827.0,16337.0,19302.0,16972,231.0,0.0,0.0,0.0
4492,35394,15930,2881445,,THE MASSMUTUAL TRUST COMPANY,Enfield,CT,6082,6/30/2020,8/17/2020,SA,100 Bright Meadow Blvd. M327,,1,0,0,7,0,Hartford,25540.0,"Hartford-West Hartford-East Hartford, CT",1/12/2000,1/12/2000,2/24/2012,Stock,0,1,OCC,DIF,New York,NEW YORK,Hartford,Boston,Northeastern,Northeast,0,0,www.massmutualtrust.com,50500,50500,50500,0,0,0,0,0,0,0.0,50500,0.0,0.0,50500.0,50500.0,0.0,50500.0,0.0,1250,0.0,0.0,0.0,0.0
4493,314,0,741956,,THE MER ROUGE STATE BANK,Mer Rouge,LA,71261,6/30/2020,8/17/2020,NM,102 Davenport Ave.,,1,0,0,2,0,Morehouse,33740.0,"Monroe, LA",1/1/1903,1/1/1934,4/9/2014,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Shreveport,Dallas,Southern,Western,0,1,www.merrougebank.com,38352,38352,35365,0,2986,0,0,0,18266,12385.0,20085,0.0,6823.0,13262.0,25966.0,12411.0,25941.0,38352.0,35173,957.0,0.0,0.0,0.0
